CoC Number,County,Year,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Female,Overall Homeless - Male,Overall Homeless - Hispanic/Latino,Overall Homeless - White,"Overall Homeless - Black, African American, or African",Overall Homeless - Asian or Asian American,"Overall Homeless - American Indian, Alaska Native, or Indigenous",Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Black or African American,Overall Homeless - Asian,Overall Homeless - American Indian or Alaska Native,CoC Number Original,CoC Name,CoC Category,State,Median_House_Values_1_year,Percentage_of_Households_with_Cost_Burden_1_year,Median_Rent_1_year,Median_Gross_Rent_1_year,Share_of_Renter_Occupied_Units_1_year,Rental_Vacancy_Rates_1_year,Total_Housing_Units_1_year,Share_of_Overcrowded_Housing_Units_1_year,Share_of_Single_Person_Households_1_year,Median_Rental_Utility_Cost_1_year,Median_House_Values_5_year,Percentage_of_Households_with_Cost_Burden_5_year,Median_Rent_5_year,Median_Gross_Rent_5_year,Share_of_Renter_Occupied_Units_5_year,Rental_Vacancy_Rates_5_year,Total_Housing_Units_5_year,Share_of_Overcrowded_Housing_Units_5_year,Share_of_Single_Person_Households_5_year,Median_Rental_Utility_Cost_5_year,Geography,FIPS code,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,LAUS Code,State FIPS,County FIPS,Labor Force,Employed,Unemployed,Unemployment Rate,Total Population,Share of Single-Adult Households,Estimate Total White alone,Estimate Total Black or African American alone,Estimate Total American Indian and Alaska Native alone,Estimate Total Asian alone,Estimate Total Native Hawaiian and Other Pacific Islander alone,Estimate Total Some other race alone,Estimate Total Two or more races,Estimate Total  10 to 14 years,Estimate Total  15 to 17 years,Estimate Total  18 and 19 years,Estimate Total  20 years,Estimate Total  21 years,Estimate Total  22 to 24 years,Estimate Total  25 to 29 years,Estimate Total  30 to 34 years,Estimate Total  35 to 39 years,Estimate Total  40 to 44 years,Estimate Total  45 to 49 years,Estimate Total  5 to 9 years,Estimate Total  50 to 54 years,Estimate Total  55 to 59 years,Estimate Total  60 and 61 years,Estimate Total  62 to 64 years,Estimate Total  65 and 66 years,Estimate Total  67 to 69 years,Estimate Total  70 to 74 years,Estimate Total  75 to 79 years,Estimate Total  80 to 84 years,Estimate Total  85 years and over,Estimate Total  Under 5 years,Proportion of Females,Estimate Gini Index,Median Household Income,Gini Index,Poverty Rate,JanuaryPrecipitation,YearlyPrecipitation,SummerTemperature,JanuaryTemperature,Share of Families Receiving Cash Assistance,Percentage of Homes Built before 1940,HUD_Assisted_Total_Units,Total Housing Units,Share of HUD-Assisted Units,HUD_Subsidized_Total_Units,pct_occupied,number_reported,pct_reported,Disabled workers,Total,Total Civilian Noninstitutionalized Population Estimate Population Age 16 and Over,With a Disability Estimate Population Age 16 and Over,Aged,Blind and disabled,SSI Participation Rate (Percent),SSDI Participation Rate (Percent),total_homeless_per_10k,total_sheltered_homeless_per_10k,unsheltered_homeless_per_10k,pct_change_total_homeless_per_10k,total_homeless_per_10k_lag1,total_sheltered_homeless_per_10k_lag1,unsheltered_homeless_per_10k_lag1,Overall Homeless_lag1,Sheltered Total Homeless_lag1,Unsheltered Homeless_lag1,Median_House_Values_5_year_lag1,Median_Rent_5_year_lag1,Median_Gross_Rent_5_year_lag1,Percentage_of_Households_with_Cost_Burden_5_year_lag1,Rental_Vacancy_Rates_5_year_lag1,Share_of_Single_Person_Households_5_year_lag1,Share_of_Renter_Occupied_Units_5_year_lag1,Unemployment Rate_lag1,Median Household Income_lag1,Poverty Rate_lag1,Labor Force_lag1
CA-611,ventura county,2018,1308,478,830,118,51,1139,446,855,493,1122,0,0,0,5,76,65,12,28,['CA-611'],"['Oxnard, San Buenaventura/Ventura County CoC']",Other Largely Urban CoC,california,614400.0,0.5562656838143036,1657.0,1881.0,0.38,42.0,290984.0,0.022589896,0.22,224.0,559700,0.5531543462557188,1595,1870.0,0.37,34.0,287498,0.020492136,0.22,275.0,0500000US06111,6111.0,4.37,1465.93,243.37,217.38,CN0611100000000,6.0,111.0,423096.0,406894.0,16202.0,3.8,850967.0,0.071510411,0.81,0.02,0.01,0.08,0.0,0.05,0.05,0.066500816,0.039866411,0.026654383,0.014971203,0.011186098,0.04104977,0.069778264,0.064252785,0.06411647,0.061032919,0.065310406,0.063723975,0.065561884,0.072456394,0.0263653,0.033374972,0.023671893,0.028878911,0.036829865,0.025811812,0.018409645,0.021772877,0.058422947,0.51,0.4458,84566.0,0.4458,8.9,8.17,13.6,71.1,59.1,0.2870523812954824,0.033998433,18154.0,287498.0,0.063144787,9077.0,90.0,8200.0,100.0,13250.0,142335.0,672348.0,82966.0,4547.0,11480.0,2.3837358034827205,1.970705646480692,19.727992472866624,4.858121573605861,14.86987089926076,0.28347634332246896,15.37074880694551,5.617139089999965,9.753609716945546,1152.0,488.0,664.0,520300.0,1540.0,1820.0,0.5530653731583608,35.0,0.21,0.37,4.5,82857.0,9.3,423676.0
FL-502,pinellas county,2013,3913,1826,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['FL-502'],"['St. Petersburg, Clearwater, Largo/Pinellas County CoC']",Other Largely Urban CoC,florida,138000.0,0.5176364437543278,790.0,899.0,0.36,85.0,501108.0,0.00455138,0.0,109.0,151500,0.5244178951570986,793,972.0,0.33,100.0,502308,0.003751481,0.0,179.0,0500000US12103,12103.0,8.43,435.03,195.47,138.57,CN1210300000000,12.0,103.0,468883.0,436393.0,32490.0,6.9,929048.0,0.1678492392212243,0.83,0.1,0.0,0.03,0.0,0.01,0.03,0.051086704,0.031511827,0.019216445,0.01255694,0.009713169,0.032091991,0.056069224,0.056196235,0.052660358,0.060301513,0.069714374,0.044476712,0.081200325,0.080461935,0.029458112,0.042058107,0.02884781,0.035968002,0.051938113,0.044225917,0.031754011,0.033125307,0.04536687,0.52,0.4792,43703.0,0.4792,15.0,3.65,55.98,82.9,73.3,0.3556567360806157,0.037690478,30050.0,502308.0,0.059823853,15105.0,92.0,12651.0,95.0,33740.0,232515.0,775633.0,122913.0,2282.0,18842.0,2.7234529732489463,4.349995423093138,36.14760931160711,23.590285876315694,12.55732343529141,-0.14176171388372194,42.11838354961208,19.65452807605205,22.46385547356003,3971.0,1951.0,2020.0,161600.0,787.0,988.0,0.5254169727853938,113.0,0.0,0.32,8.2,44927.0,13.7,463951.0
FL-502,pinellas county,2014,3391,2213,1178,735,154,2502,0,0,0,0,0,0,0,0,0,0,0,0,['FL-502'],"['St. Petersburg, Clearwater, Largo/Pinellas County CoC']",Other Largely Urban CoC,florida,150900.0,0.4890192969952107,811.0,927.0,0.37,74.0,504695.0,0.005519468,0.0,116.0,146500,0.5230338655020829,795,964.0,0.35,88.0,503428,0.004225709,0.0,169.0,0500000US12103,12103.0,11.76,486.2,218.46,154.87,CN1210300000000,12.0,103.0,470895.0,442921.0,27974.0,5.9,938098.0,0.1623465778628672,0.82,0.1,0.0,0.03,0.0,0.01,0.03,0.049002343,0.030888031,0.0178201,0.012470979,0.010440274,0.030896559,0.058386224,0.056529275,0.051891167,0.059613175,0.067473761,0.045578394,0.080380728,0.081081081,0.030901889,0.042002008,0.027859563,0.037227454,0.05553471,0.04059917,0.031700313,0.036577202,0.045145603,0.52,0.4852,45152.0,0.4852,15.1,1.99,55.01,83.1,72.9,0.3630731617307869,0.038062592,24812.0,503428.0,0.049286095,12486.0,89.0,11505.0,100.0,34065.0,236695.0,785250.0,136964.0,2368.0,19026.0,2.7244826488379497,4.338108883,35.65912529334289,23.320036175008717,12.33908911833418,-0.013513591287691917,36.14760931160711,23.590285876315694,12.55732343529141,3913.0,1826.0,2087.0,151500.0,793.0,972.0,0.5244178951570986,100.0,0.0,0.33,6.9,43703.0,15.0,468883.0
FL-502,pinellas county,2015,3387,2215,1172,377,158,2852,958,2423,232,2168,0,0,0,4,99,1077,8,31,['FL-502'],"['St. Petersburg, Clearwater, Largo/Pinellas County CoC']",Other Largely Urban CoC,florida,170500.0,0.4891658744410408,836.0,954.0,0.35,74.0,505381.0,0.004987394,0.0,118.0,150200,0.5104403934981137,800,946.0,0.35,82.0,503658,0.004507603,0.0,146.0,0500000US12103,12103.0,8.82,529.07,237.73,168.53,CN1210300000000,12.0,103.0,472466.0,448842.0,23624.0,5.0,949827.0,0.1614146576165975,0.82,0.1,0.0,0.03,0.0,0.01,0.03,0.047566557,0.030217082,0.017643213,0.012229595,0.008813184,0.031643657,0.059625595,0.057200943,0.055873333,0.054420437,0.065276098,0.04514401,0.07876487,0.081081081,0.030803504,0.04431228,0.029760156,0.041597049,0.053465526,0.041532827,0.029610655,0.038020608,0.045397741,0.52,0.4937,47618.0,0.4937,13.5,5.92,54.45,83.0,75.3,0.3686755782654318,0.037003765,24854.0,503658.0,0.049346978,12427.0,95.0,12064.0,100.0,33830.0,240625.0,798670.0,134354.0,2445.0,19278.0,2.7198968284773435,4.235792004206994,28.905103410947923,17.049535249237557,11.855568161710366,-0.18940514740152237,35.65912529334289,23.320036175008717,12.33908911833418,3391.0,2213.0,1178.0,146500.0,795.0,964.0,0.5230338655020829,88.0,0.0,0.35,5.9,45152.0,15.1,470895.0
FL-502,pinellas county,2016,2777,1638,1139,266,130,2381,746,2027,182,1756,0,0,0,9,93,880,8,31,['FL-502'],"['St. Petersburg, Clearwater, Largo/Pinellas County CoC']",Other Largely Urban CoC,florida,186500.0,0.488872936,850.0,954.0,0.35,57.0,507472.0,0.010130921,0.0,104.0,157500,0.5031223240951526,819,952.0,0.35,70.0,504477,0.00573945,0.0,133.0,0500000US12103,12103.0,10.96,587.04,263.78,186.99,CN1210300000000,12.0,103.0,479772.0,458724.0,21048.0,4.4,960730.0,0.1497132388912597,0.82,0.1,0.0,0.03,0.0,0.02,0.03,0.048404859,0.02984085,0.017439863,0.008960894,0.00991954,0.031328261,0.061136844,0.057788348,0.056165624,0.052494457,0.064883994,0.0433868,0.076574063,0.077578508,0.031455248,0.049124104,0.028914471,0.044311097,0.055419317,0.045137552,0.027903781,0.036739771,0.045091753,0.52,0.4835,50036.0,0.4835,13.3,1.16,60.35,83.9,74.8,0.3808007772683701,0.038597203,25515.0,504477.0,0.050577132,14491.0,94.0,13327.5,100.0,33320.0,243870.0,810251.0,146832.0,2555.0,19064.0,2.668185537567988,4.112305939764345,29.16641339656329,17.29791878941355,11.86849460714974,0.009040271605338601,28.905103410947923,17.049535249237557,11.855568161710366,3387.0,2215.0,1172.0,150200.0,800.0,946.0,0.5104403934981137,82.0,0.0,0.35,5.0,47618.0,13.5,472466.0
FL-502,pinellas county,2017,2831,1679,1152,261,116,2454,814,2011,184,1716,0,0,0,8,106,972,4,25,['FL-502'],"['St. Petersburg, Clearwater, Largo/Pinellas County CoC']",Other Largely Urban CoC,florida,197300.0,0.5122504128509233,914.0,975.0,0.33,96.0,509349.0,0.007380356,0.36,61.0,167100,0.5019576191386476,851,970.0,0.35,75.0,506468,0.006473796,0.37,119.0,0500000US12103,12103.0,9.9,645.15,289.88,205.5,CN1210300000000,12.0,103.0,480350.0,461683.0,18667.0,3.9,970637.0,0.1517178924767961,0.81,0.1,0.0,0.03,0.0,0.02,0.03,0.044593396,0.029444581,0.016999146,0.008493391,0.009984165,0.031058985,0.06256922,0.058171077,0.057295364,0.051526987,0.064080599,0.046239737,0.07331062,0.082073937,0.031754405,0.045661766,0.032371525,0.04165718,0.057430327,0.045896664,0.02923338,0.035707479,0.04444607,0.52,0.4854,51512.0,0.4854,12.0,4.18,49.0,83.5,74.4,0.3805065785969211,0.041068109,25593.0,506468.0,0.050532314,12797.0,94.0,11968.0,100.0,32490.0,246840.0,818236.0,142765.0,2623.0,18978.0,2.639947399038908,3.970737048968757,26.78205233368879,16.887457960790748,9.89459437289804,-0.08175023203763043,29.16641339656329,17.29791878941355,11.86849460714974,2777.0,1638.0,1139.0,157500.0,819.0,952.0,0.5031223240951526,70.0,0.0,0.35,4.4,50036.0,13.3,479772.0
FL-502,pinellas county,2018,2612,1647,965,264,129,2219,826,1781,230,1623,0,0,0,9,92,858,7,23,['FL-502'],"['St. Petersburg, Clearwater, Largo/Pinellas County CoC']",Other Largely Urban CoC,florida,215800.0,0.5047268673355629,963.0,1018.0,0.33,91.0,510120.0,0.004885536,0.37,55.0,183000,0.4961526072796249,897,1005.0,0.34,76.0,507692,0.006798783,0.36,108.0,0500000US12103,12103.0,9.18,704.37,316.49,224.37,CN1210300000000,12.0,103.0,481941.0,465560.0,16381.0,3.4,975280.0,0.1543126076613895,0.81,0.1,0.0,0.03,0.0,0.01,0.03,0.042695431,0.028090395,0.01671725,0.008573948,0.01082766,0.028997826,0.063454598,0.058167911,0.055656837,0.05390657,0.062760438,0.047416127,0.070803257,0.07897937,0.034632106,0.04686244,0.030959314,0.041780822,0.060644123,0.044335986,0.034322451,0.035935321,0.043479821,0.52,0.4816,52198.0,0.4816,11.6,4.18,54.25,83.4,74.7,0.3883397070495706,0.033962597,25717.0,507692.0,0.050654728,12859.0,94.0,11848.0,98.0,31770.0,250105.0,824625.0,143677.0,2683.0,18801.0,2.6053054418675154,3.8526603001364257,24.769332387004663,16.21545114031237,8.553881246692294,-0.0751518188974768,26.78205233368879,16.887457960790748,9.89459437289804,2831.0,1679.0,1152.0,167100.0,851.0,970.0,0.5019576191386476,75.0,0.37,0.35,3.9,51512.0,12.0,480350.0
FL-600,miami-dade county,2013,3802,2963,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['FL-600'],['Miami-Dade County CoC'],Major City CoC,florida,192500.0,0.6256793391795746,961.0,1148.0,0.47,72.0,994055.0,0.016969807,0.0,187.0,201000,0.6112849927278978,949,1211.0,0.44,86.0,990697,0.016269922,0.0,262.0,0500000US12086,12086.0,11.03,544.41,232.37,158.62,CN1208600000000,12.0,86.0,1272817.0,1176128.0,96689.0,7.6,2617176.0,0.084431846,0.76,0.18,0.0,0.02,0.0,0.02,0.01,0.058132124,0.035239128,0.024837076,0.013918055,0.013745732,0.043095306,0.072191171,0.068084072,0.068876147,0.074165818,0.076207714,0.055973309,0.072642421,0.062015699,0.022188038,0.03018024,0.019702534,0.025269221,0.034273966,0.02766799,0.021683677,0.020840402,0.059070158,0.51,0.5178,41913.0,0.5178,21.0,2.65,68.81,82.7,76.5,0.274767456,0.040104421,100412.0,990697.0,0.1013549046782214,50206.0,93.0,46626.0,99.0,47515.0,400300.0,2105456.0,246440.0,70841.0,84905.0,7.3972574112211325,2.256755781170445,15.607197336411712,12.45271086803206,3.154486468379653,0.07434987627881773,14.527108608668277,11.321363179243582,3.2057454294246925,3976.0,3108.0,868.0,221900.0,934.0,1229.0,0.6125252672307115,90.0,0.0,0.43,7.9,41400.0,20.8,1287313.0
FL-600,miami-dade county,2014,4156,3316,840,979,291,2886,0,0,0,0,0,0,0,0,0,0,0,0,['FL-600'],['Miami-Dade County CoC'],Major City CoC,florida,216000.0,0.620270088,977.0,1162.0,0.47,67.0,1004378.0,0.017604253,0.0,185.0,194100,0.6158935987150015,962,1198.0,0.45,77.0,994596,0.016696239,0.0,236.0,0500000US12086,12086.0,12.97,615.04,262.52,179.2,CN1208600000000,12.0,86.0,1298195.0,1210346.0,87849.0,6.8,2662874.0,0.082777105,0.76,0.19,0.0,0.02,0.0,0.02,0.01,0.057378982,0.034941195,0.023740515,0.014888801,0.01426241,0.040316215,0.072565957,0.069069359,0.069880137,0.071739031,0.074495076,0.055312418,0.074632897,0.060889851,0.022672871,0.032861863,0.019327614,0.025997099,0.035390709,0.0278605,0.020644612,0.022763,0.05836889,0.51,0.5239,42926.0,0.5239,20.4,1.05,62.66,82.9,76.7,0.2771281397327253,0.037630255,97936.0,994596.0,0.098468122,49204.0,95.0,47033.0,100.0,47550.0,407735.0,2149889.0,256512.0,73917.0,85185.0,7.400475094295567,2.211742095,15.417079911492891,11.677918189220891,3.7391617222719993,-0.012181394315767036,15.607197336411712,12.45271086803206,3.154486468379653,3802.0,2963.0,839.0,201000.0,949.0,1211.0,0.6112849927278978,86.0,0.0,0.44,7.6,41913.0,21.0,1272817.0
FL-600,miami-dade county,2015,4152,3145,1007,945,255,2952,1327,2792,1468,1723,0,0,0,3,189,2234,2,1,['FL-600'],['Miami-Dade County CoC'],Major City CoC,florida,251900.0,0.6162419255141955,1031.0,1200.0,0.49,59.0,1010631.0,0.018824501,0.0,169.0,203300,0.6179252915929283,977,1188.0,0.46,70.0,998833,0.017621501,0.0,211.0,0500000US12086,12086.0,9.77,675.12,288.16,196.71,CN1208600000000,12.0,86.0,1295273.0,1215857.0,79416.0,6.1,2693117.0,0.08601483,0.75,0.18,0.0,0.02,0.0,0.03,0.01,0.055995711,0.035115444,0.022991946,0.013617307,0.013631045,0.038609908,0.072895459,0.069705104,0.065998989,0.074307206,0.073060695,0.055539362,0.075518442,0.061428449,0.024181645,0.032626135,0.018363851,0.025546235,0.039255257,0.029214104,0.022241514,0.021530071,0.05862612,0.52,0.5402,43786.0,0.5402,20.0,6.55,48.43,83.6,78.2,0.274745905,0.039004345,98001.0,998833.0,0.098115501,49237.0,96.0,47392.0,100.0,47250.0,414805.0,2179672.0,257842.0,78051.0,84716.0,7.467499697202149,2.1677573506472534,15.610342266430024,11.990659596858764,3.6196826695712594,0.012535600518815748,15.417079911492891,11.677918189220891,3.7391617222719993,4156.0,3316.0,840.0,194100.0,962.0,1198.0,0.6158935987150015,77.0,0.0,0.45,6.8,42926.0,20.4,1298195.0
FL-600,miami-dade county,2016,4235,3253,982,714,207,3314,1325,2910,1580,1966,0,0,0,0,68,2189,12,0,['FL-600'],['Miami-Dade County CoC'],Major City CoC,florida,265200.0,0.6084904358386928,1076.0,1238.0,0.49,52.0,1021650.0,0.021803748,0.0,162.0,221100,0.6139102484855977,1000,1200.0,0.47,64.0,1004835,0.018423803,0.0,200.0,0500000US12086,12086.0,8.94,735.48,313.92,214.29,CN1208600000000,12.0,86.0,1305259.0,1233029.0,72230.0,5.5,2712945.0,0.085332729,0.74,0.18,0.0,0.02,0.0,0.05,0.02,0.054565058,0.034539218,0.022850813,0.013792023,0.012233938,0.037495047,0.07325471,0.070531839,0.068213325,0.070308834,0.072308137,0.05639038,0.075697443,0.066089434,0.022580996,0.031463594,0.019903831,0.027019346,0.038429824,0.028530619,0.021945524,0.023805864,0.0580502,0.52,0.5282,45935.0,0.5282,18.3,1.86,62.3,84.0,77.5,0.2772766379880874,0.034717369,97873.0,1004835.0,0.097402061,14491.0,94.0,13327.5,100.0,46345.0,420480.0,2196314.0,258546.0,80931.0,83317.0,7.478347814,2.1101263298417257,13.522077944731368,9.848113741,3.673964203741847,-0.13377440968667675,15.610342266430024,11.990659596858764,3.6196826695712594,4152.0,3145.0,1007.0,203300.0,977.0,1188.0,0.6179252915929283,70.0,0.0,0.46,6.1,43786.0,20.0,1295273.0
FL-600,miami-dade county,2017,3721,2710,1011,768,204,2749,1108,2598,1298,1562,0,0,0,2,33,2105,9,10,['FL-600'],['Miami-Dade County CoC'],Major City CoC,florida,288100.0,0.6071317423138032,1159.0,1297.0,0.49,67.0,1024289.0,0.023905008,0.26,138.0,242800,0.6135644611702309,1060,1236.0,0.48,63.0,1008908,0.019679851,0.26,176.0,0500000US12086,12086.0,7.84,793.17,338.55,231.1,CN1208600000000,12.0,86.0,1348920.0,1284543.0,64377.0,4.8,2751796.0,0.081544562,0.75,0.17,0.0,0.02,0.0,0.04,0.02,0.055779571,0.034201663,0.022892685,0.012067392,0.013301495,0.036481265,0.072841519,0.070787224,0.067902199,0.070185799,0.073008319,0.054892514,0.075368959,0.066756765,0.023297875,0.033090026,0.020882725,0.02750749,0.037375954,0.0291337,0.022152442,0.022466418,0.057626001,0.51,0.5074,49930.0,0.5074,16.6,1.09,49.45,83.7,77.0,0.2836143522066032,0.04180656,98109.0,1008908.0,0.097242761,49291.0,94.0,45996.0,100.0,45015.0,425610.0,2234919.0,263397.0,82274.0,81802.0,7.341474120538597,2.014166956386339,12.731837306238708,9.002089744968552,3.729747561270156,-0.05844076936419107,13.522077944731368,9.848113741,3.673964203741847,4235.0,3253.0,982.0,221100.0,1000.0,1200.0,0.6139102484855977,64.0,0.0,0.47,5.5,45935.0,18.3,1305259.0
FL-600,miami-dade county,2018,3516,2486,1030,758,182,2576,1134,2373,1177,1405,0,0,0,4,27,2063,12,5,['FL-600'],['Miami-Dade County CoC'],Major City CoC,florida,317100.0,0.6101855440308759,1211.0,1342.0,0.49,58.0,1032000.0,0.023206047,0.24,131.0,268200,0.610185394,1132,1290.0,0.48,60.0,1016653,0.02083671,0.26,158.0,0500000US12086,12086.0,7.34,851.37,363.39,248.06,CN1208600000000,12.0,86.0,1354012.0,1304116.0,49896.0,3.7,2761581.0,0.079308555,0.74,0.17,0.0,0.02,0.0,0.05,0.02,0.057394659,0.033921511,0.023073377,0.011168602,0.012185411,0.03748686,0.071728839,0.071101662,0.068660307,0.068668636,0.073277952,0.053300265,0.073386585,0.067039134,0.024996913,0.032692867,0.019291123,0.028713625,0.038956308,0.028351513,0.021940331,0.024961426,0.057702092,0.51,0.5175,52205.0,0.5175,16.0,2.63,57.84,83.3,77.3,0.2819368187031545,0.037912791,98841.0,1016653.0,0.097221963,49522.0,92.0,45909.0,100.0,43625.0,430415.0,2242456.0,259294.0,82138.0,79873.0,7.224712547314195,1.945411638,12.779082349996688,9.069026183868615,3.710056166128071,0.0037107797265700793,12.731837306238708,9.002089744968552,3.729747561270156,3721.0,2710.0,1011.0,242800.0,1060.0,1236.0,0.6135644611702309,63.0,0.26,0.48,4.8,49930.0,16.6,1348920.0
GA-503,clarke county,2013,213,118,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['GA-503'],['Athens-Clarke County CoC'],Other Largely Urban CoC,georgia,141800.0,0.5823296095484153,641.0,801.0,0.62,77.0,51255.0,0.005029074,0.01,160.0,156600,0.5291760041372178,619,842.0,0.56,161.0,51060,0.005198511,0.01,223.0,0500000US13059,13059.0,2.49,469.62,165.84,111.73,CN1305900000000,13.0,59.0,57805.0,53315.0,4490.0,7.8,121265.0,0.1350101018430709,0.65,0.26,0.0,0.04,0.0,0.02,0.02,0.043499773,0.023494001,0.09863522,0.047606482,0.039887849,0.1147404444810951,0.085234816,0.066663918,0.062012947,0.046550942,0.048587804,0.048340411,0.042353523,0.044340906,0.018001897,0.021275718,0.013705521,0.01425803,0.022652868,0.013441636,0.011462499,0.014299262,0.058953532,0.52,0.5228,31551.0,0.5228,37.7,4.35,39.62,75.9,59.3,0.2570529881442052,0.034825871,4950.0,51060.0,0.096944771,2475.0,91.0,2279.0,94.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,20.42368817079826,13.229919462865269,7.193768707932991,0.16275988076612746,17.56483733971055,9.730754958149507,7.834082381561044,361.0,138.0,223.0,161100.0,606.0,838.0,0.5184755444484113,170.0,0.01,0.55,8.6,32571.0,33.9,57948.0
GA-503,clarke county,2014,247,160,87,30,24,193,0,0,0,0,0,0,0,0,0,0,0,0,['GA-503'],['Athens-Clarke County CoC'],Other Largely Urban CoC,georgia,150000.0,0.5427584806012594,650.0,822.0,0.67,101.0,51787.0,0.00736096,0.01,172.0,152700,0.5376788816279262,626,840.0,0.57,143.0,51292,0.004512314,0.01,214.0,0500000US13059,13059.0,4.44,490.48,173.21,116.69,CN1305900000000,13.0,59.0,56136.0,52226.0,3910.0,7.0,120938.0,0.1298103160297011,0.63,0.28,0.0,0.05,0.0,0.03,0.02,0.049818915,0.026021598,0.11357059,0.055325869,0.033711489,0.08114075,0.089434256,0.065587326,0.059832311,0.068721163,0.031652582,0.047131588,0.041393111,0.042658222,0.020580793,0.021730143,0.020514644,0.018042303,0.022399907,0.015247482,0.007425292,0.014867122,0.053192545,0.52,0.5389,29996.0,0.5389,39.5,3.24,60.82,77.4,61.1,0.24293135153418027,0.057736498,4876.0,51292.0,0.095063558,2438.0,95.0,2350.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,18.238750080702435,10.894828588030215,7.343921492672219,-0.10698058410526678,20.42368817079826,13.229919462865269,7.193768707932991,213.0,118.0,95.0,156600.0,619.0,842.0,0.5291760041372178,161.0,0.01,0.56,7.8,31551.0,37.7,57805.0
GA-503,clarke county,2015,226,135,91,26,11,189,80,146,93,100,0,0,0,0,4,120,0,2,['GA-503'],['Athens-Clarke County CoC'],Other Largely Urban CoC,georgia,153300.0,0.5803486193119541,641.0,832.0,0.61,57.0,52228.0,0.006078701,0.01,191.0,150300,0.5373735808114077,634,832.0,0.6,116.0,51529,0.005535566,0.01,198.0,0500000US13059,13059.0,3.65,508.39,179.53,120.95,CN1305900000000,13.0,59.0,56485.0,52987.0,3498.0,6.2,123912.0,0.1355558783652915,0.63,0.27,0.0,0.04,0.0,0.03,0.02,0.04742075,0.02088579,0.084374395,0.044693008,0.051932016,0.1110465491639227,0.079992253,0.072010782,0.055999419,0.053917296,0.040415779,0.051657628,0.046161792,0.045508103,0.015293111,0.027382336,0.013130286,0.021321583,0.026688295,0.012533088,0.0129366,0.010103945,0.054595197,0.53,0.5462,31284.0,0.5462,38.6,3.97,42.68,79.2,62.7,0.24293135153418027,0.049475377,4836.0,51529.0,0.093850065,2418.0,94.0,2324.0,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,17.96210316983008,11.867818165780587,6.0942850040494925,-0.01516808496460853,18.238750080702435,10.894828588030215,7.343921492672219,247.0,160.0,87.0,152700.0,626.0,840.0,0.5376788816279262,143.0,0.01,0.57,7.0,29996.0,39.5,56136.0
GA-503,clarke county,2016,224,148,76,45,16,163,91,133,12,91,0,0,0,0,5,126,1,1,['GA-503'],['Athens-Clarke County CoC'],Other Largely Urban CoC,georgia,170400.0,0.5113922437143494,656.0,795.0,0.66,24.0,52765.0,0.007821206,0.01,139.0,152300,0.5356521739130434,645,835.0,0.61,82.0,51868,0.006057772,0.01,190.0,0500000US13059,13059.0,7.43,546.15,192.86,129.93,CN1305900000000,13.0,59.0,58767.0,55484.0,3283.0,5.6,124707.0,0.1416520323638609,0.63,0.28,0.0,0.04,0.0,0.03,0.02,0.041834059,0.017833802,0.086290264,0.047655705,0.039348232,0.1063613109127795,0.089104862,0.082200678,0.058264572,0.038594465,0.044055266,0.047631649,0.04948399,0.043846777,0.018723889,0.025571941,0.013744216,0.025956843,0.021787069,0.021033302,0.009197559,0.008050871,0.063428677,0.52,0.5139,34999.0,0.5139,27.7,6.45,67.0,80.9,64.6,0.24293135153418027,0.0629584,4861.0,51868.0,0.09371867,14491.0,94.0,13327.5,100.0,30385.0,222270.0,1031283.0,142774.0,5717.0,31380.0,3.2319101535081023,2.599451385672263,18.80941887552729,11.49027261852295,7.319146257004345,0.047172410584992,17.96210316983008,11.867818165780587,6.0942850040494925,226.0,135.0,91.0,150300.0,634.0,832.0,0.5373735808114077,116.0,0.01,0.6,6.2,31284.0,38.6,56485.0
